PF06179.17	PF06179.17
PF11573.13	PF11573.13
PF11277.13	PF11277.13
PF11232.14	PF11232.14
PF11235.13	PF11235.13
PF11265.14	PF11265.14
PF08711.16	PF08711.16
PF15693.10	PF15693.10
PF15694.10	PF15694.10
PF11571.13	PF11571.13
PF11594.13	PF11594.13
PF11568.13	PF11568.13
PF11593.13	PF11593.13
PF11315.13	PF11315.13
PF05669.17	PF05669.17
PF10018.14	PF10018.14
PF08689.15	PF08689.15
PF04934.19	PF04934.19
PF05983.16	PF05983.16
PF10232.14	PF10232.14
PF07544.18	PF07544.18
PF14417.12	PF14417.12
PF09047.15	PF09047.15
PF24153.1	PF24153.1
PF17560.7	PF17560.7
PF13971.11	PF13971.11
PF10376.14	PF10376.14
PF17021.10	PF17021.10
PF15189.11	PF15189.11
PF15163.11	PF15163.11
PF03525.20	PF03525.20
PF16493.11	PF16493.11
PF08670.17	PF08670.17
PF19431.4	PF19431.4
PF06236.17	PF06236.17
PF08189.16	PF08189.16
PF02065.24	PF02065.24
PF16499.11	PF16499.11
PF17450.8	PF17450.8
PF17801.7	PF17801.7
PF01372.22	PF01372.22
PF19221.5	PF19221.5
PF15402.11	PF15402.11
PF09746.14	PF09746.14
PF14564.11	PF14564.11
PF01875.22	PF01875.22
PF02964.21	PF02964.21
PF03547.23	PF03547.23
PF21508.2	PF21508.2
PF23532.1	PF23532.1
PF23533.1	PF23533.1
PF23483.1	PF23483.1
PF23534.1	PF23534.1
PF23535.1	PF23535.1
PF23537.1	PF23537.1
PF23496.1	PF23496.1
PF23501.1	PF23501.1
PF23503.1	PF23503.1
PF23510.1	PF23510.1
PF23511.1	PF23511.1
PF23512.1	PF23512.1
PF23513.1	PF23513.1
PF24004.1	PF24004.1
PF16796.11	PF16796.11
PF13931.11	PF13931.11
PF04687.17	PF04687.17
PF04726.19	PF04726.19
PF04517.17	PF04517.17
PF17018.10	PF17018.10
PF12929.12	PF12929.12
PF04478.17	PF04478.17
PF21297.3	PF21297.3
PF18296.6	PF18296.6
PF18157.6	PF18157.6
PF16026.10	PF16026.10
PF19426.4	PF19426.4
PF01187.23	PF01187.23
PF15624.11	PF15624.11
PF14877.11	PF14877.11
PF02854.25	PF02854.25
PF09088.17	PF09088.17
PF09090.17	PF09090.17
PF05644.16	PF05644.16
PF07395.17	PF07395.17
PF10265.14	PF10265.14
PF15734.10	PF15734.10
PF12448.13	PF12448.13
PF19117.5	PF19117.5
PF21491.2	PF21491.2
PF06789.17	PF06789.17
PF22948.1	PF22948.1
PF03775.22	PF03775.22
PF05209.18	PF05209.18
PF22642.1	PF22642.1
PF13898.11	PF13898.11
PF04424.19	PF04424.19
PF03776.19	PF03776.19
PF21950.2	PF21950.2
PF10665.14	PF10665.14
PF11114.13	PF11114.13
PF06763.17	PF06763.17
PF20809.2	PF20809.2
PF20808.2	PF20808.2
PF20810.2	PF20810.2
PF21719.3	PF21719.3
PF21720.4	PF21720.4
PF05153.21	PF05153.21
PF00230.25	PF00230.25
PF10243.14	PF10243.14
PF17749.6	PF17749.6
PF00685.33	PF00685.33
PF03567.20	PF03567.20
PF13469.12	PF13469.12
PF17784.7	PF17784.7
PF19798.5	PF19798.5
PF12193.13	PF12193.13
PF04143.19	PF04143.19
PF09037.16	PF09037.16
PF03856.18	PF03856.18
PF22157.2	PF22157.2
PF11414.13	PF11414.13
PF11479.13	PF11479.13
PF06687.17	PF06687.17
PF09312.16	PF09312.16
PF13623.11	PF13623.11
PF13624.11	PF13624.11
PF01975.23	PF01975.23
PF02104.20	PF02104.20
PF05477.16	PF05477.16
PF02077.20	PF02077.20
PF04935.17	PF04935.17
PF22343.1	PF22343.1
PF01617.23	PF01617.23
PF11054.14	PF11054.14
PF09006.16	PF09006.16
PF07712.18	PF07712.18
PF01805.25	PF01805.25
PF12741.13	PF12741.13
PF12771.13	PF12771.13
PF14322.12	PF14322.12
PF07980.17	PF07980.17
PF14292.12	PF14292.12
PF17142.10	PF17142.10
PF16411.10	PF16411.10
PF23915.1	PF23915.1
PF20756.2	PF20756.2
PF00084.26	PF00084.26
PF09014.16	PF09014.16
PF24862.1	PF24862.1
PF24861.2	PF24861.2
PF20661.2	PF20661.2
PF12513.15	PF12513.15
PF18147.6	PF18147.6
PF18114.7	PF18114.7
PF12752.12	PF12752.12
PF12901.12	PF12901.12
PF05326.17	PF05326.17
PF08622.16	PF08622.16
PF17187.10	PF17187.10
PF15811.11	PF15811.11
PF12113.13	PF12113.13
PF20888.2	PF20888.2
PF17381.7	PF17381.7
PF10578.14	PF10578.14
PF15430.11	PF15430.11
PF22081.2	PF22081.2
PF25123.1	PF25123.1
PF24707.1	PF24707.1
PF17330.7	PF17330.7
PF20497.3	PF20497.3
PF08549.15	PF08549.15
PF18766.7	PF18766.7
PF07962.17	PF07962.17
PF07061.16	PF07061.16
PF18530.7	PF18530.7
PF02201.23	PF02201.23
PF04434.22	PF04434.22
PF04433.23	PF04433.23
PF16495.10	PF16495.10
PF16496.10	PF16496.10
PF16498.10	PF16498.10
PF17083.10	PF17083.10
PF13753.12	PF13753.12
PF17423.7	PF17423.7
PF21693.2	PF21693.2
PF19588.4	PF19588.4
PF04099.18	PF04099.18
PF15233.11	PF15233.11
PF18581.7	PF18581.7
PF18584.7	PF18584.7
PF07348.17	PF07348.17
PF08231.17	PF08231.17
PF02383.23	PF02383.23
PF08845.15	PF08845.15
PF11935.14	PF11935.14
PF12295.13	PF12295.13
PF05835.17	PF05835.17
PF02078.22	PF02078.22
PF02750.19	PF02750.19
PF10581.14	PF10581.14
PF00957.27	PF00957.27
PF15191.11	PF15191.11
PF15138.11	PF15138.11
PF01034.25	PF01034.25
PF18048.7	PF18048.7
PF21366.3	PF21366.3
PF13729.12	PF13729.12
PF16673.10	PF16673.10
PF23651.1	PF23651.1
PF12696.13	PF12696.13
PF07916.16	PF07916.16
PF06122.16	PF06122.16
PF06871.16	PF06871.16
PF22351.2	PF22351.2
PF22287.2	PF22287.2
PF07514.17	PF07514.17
PF18340.7	PF18340.7
PF07515.17	PF07515.17
PF07057.17	PF07057.17
PF22232.2	PF22232.2
PF22863.1	PF22863.1
PF20739.2	PF20739.2
PF23536.1	PF23536.1
PF06586.17	PF06586.17
PF07178.16	PF07178.16
PF13150.11	PF13150.11
PF01938.26	PF01938.26
PF18693.7	PF18693.7
PF03798.21	PF03798.21
PF11507.13	PF11507.13
PF04949.18	PF04949.18
PF01709.26	PF01709.26
PF02458.20	PF02458.20
PF00405.22	PF00405.22
PF06495.16	PF06495.16
PF00927.28	PF00927.28
PF01841.26	PF01841.26
PF13369.12	PF13369.12
PF13471.12	PF13471.12
PF14400.11	PF14400.11
PF00868.26	PF00868.26
PF09017.16	PF09017.16
PF00912.28	PF00912.28
PF06737.19	PF06737.19
PF04226.18	PF04226.18
PF02780.25	PF02780.25
PF22613.1	PF22613.1
PF00456.26	PF00456.26
PF02779.29	PF02779.29
PF01818.22	PF01818.22
PF01997.21	PF01997.21
PF09799.14	PF09799.14
PF00905.27	PF00905.27
PF11431.13	PF11431.13
PF01359.24	PF01359.24
PF02371.22	PF02371.22
PF02992.20	PF02992.20
PF02994.20	PF02994.20
PF03017.19	PF03017.19
PF03004.19	PF03004.19
PF04195.17	PF04195.17
PF21804.3	PF21804.3
PF04754.18	PF04754.18
PF20167.3	PF20167.3
PF00872.24	PF00872.24
PF12508.14	PF12508.14
PF13963.11	PF13963.11
PF02133.21	PF02133.21
PF18791.7	PF18791.7
PF04236.20	PF04236.20
PF00576.27	PF00576.27
PF16805.11	PF16805.11
PF00486.34	PF00486.34
PF20109.4	PF20109.4
PF10626.15	PF10626.15
PF07296.16	PF07296.16
PF05404.17	PF05404.17
PF07074.17	PF07074.17
PF04051.21	PF04051.21
PF23652.1	PF23652.1
PF15806.11	PF15806.11
PF12739.12	PF12739.12
PF12584.13	PF12584.13
PF23036.1	PF23036.1
PF23643.1	PF23643.1
PF23647.2	PF23647.2
PF06159.19	PF06159.19
PF24561.1	PF24561.1
PF08626.16	PF08626.16
PF03896.21	PF03896.21
PF05753.20	PF05753.20
PF09679.15	PF09679.15
PF12988.13	PF12988.13
PF10624.14	PF10624.14
PF24273.1	PF24273.1
PF24900.1	PF24900.1
PF05818.17	PF05818.17
PF06834.16	PF06834.16
PF08164.17	PF08164.17
PF09676.15	PF09676.15
PF12477.13	PF12477.13
PF05857.17	PF05857.17
PF05509.17	PF05509.17
PF05261.17	PF05261.17
PF11061.14	PF11061.14
PF22298.2	PF22298.2
PF17541.7	PF17541.7
PF15264.11	PF15264.11
PF17642.6	PF17642.6
PF17555.7	PF17555.7
PF17561.7	PF17561.7
PF17643.6	PF17643.6
PF20781.2	PF20781.2
PF20780.2	PF20780.2
PF20782.3	PF20782.3
PF23949.1	PF23949.1
PF17397.7	PF17397.7
PF22925.3	PF22925.3
PF22150.1	PF22150.1
PF22149.1	PF22149.1
PF24650.2	PF24650.2
PF24525.1	PF24525.1
PF24905.1	PF24905.1
PF19179.5	PF19179.5
PF16669.11	PF16669.11
PF19440.5	PF19440.5
PF18807.6	PF18807.6
PF12148.14	PF12148.14
PF22190.2	PF22190.2
PF18197.6	PF18197.6
PF21547.3	PF21547.3
PF10521.14	PF10521.14
PF03133.20	PF03133.20
PF01060.29	PF01060.29
PF14203.11	PF14203.11
PF25020.1	PF25020.1
PF22082.2	PF22082.2
PF02956.20	PF02956.20
PF02957.20	PF02957.20
PF08197.16	PF08197.16
PF01167.24	PF01167.24
PF23728.1	PF23728.1
PF18563.6	PF18563.6
PF17212.9	PF17212.9
PF12198.13	PF12198.13
PF03542.21	PF03542.21
PF00091.31	PF00091.31
PF00418.24	PF00418.24
PF13809.12	PF13809.12
PF14881.12	PF14881.12
PF03953.22	PF03953.22
PF22453.1	PF22453.1
PF21493.2	PF21493.2
PF22334.1	PF22334.1
PF22340.1	PF22340.1
PF16322.10	PF16322.10
PF00567.30	PF00567.30
PF11717.14	PF11717.14
PF18339.7	PF18339.7
PF18104.7	PF18104.7
PF18115.7	PF18115.7
PF18358.7	PF18358.7
PF18359.7	PF18359.7
PF23086.1	PF23086.1
PF18336.7	PF18336.7
PF22987.3	PF22987.3
PF24047.1	PF24047.1
PF18337.7	PF18337.7
PF11470.14	PF11470.14
PF17840.6	PF17840.6
PF20126.4	PF20126.4
PF21954.1	PF21954.1
PF08581.15	PF08581.15
PF07240.16	PF07240.16
PF01206.22	PF01206.22
PF15000.11	PF15000.11
PF19088.6	PF19088.6
PF16631.10	PF16631.10
PF04906.18	PF04906.18
PF20868.2	PF20868.2
PF06110.17	PF06110.17
PF18711.7	PF18711.7
PF24509.1	PF24509.1
PF24510.1	PF24510.1
PF24508.1	PF24508.1
PF22551.1	PF22551.1
PF22553.1	PF22553.1
PF22552.1	PF22552.1
PF19259.5	PF19259.5
PF01021.25	PF01021.25
PF09059.15	PF09059.15
PF05711.17	PF05711.17
PF03251.18	PF03251.18
PF00983.24	PF00983.24
PF12564.13	PF12564.13
PF21665.2	PF21665.2
PF09477.16	PF09477.16
PF09474.15	PF09474.15
PF21305.2	PF21305.2
PF18135.7	PF18135.7
PF06087.18	PF06087.18
PF00264.25	PF00264.25
PF18132.6	PF18132.6
PF16714.10	PF16714.10
PF16637.10	PF16637.10
PF24485.1	PF24485.1
PF23165.1	PF23165.1
PF24537.1	PF24537.1
PF24666.1	PF24666.1
PF24560.1	PF24560.1
PF23573.1	PF23573.1
PF24540.1	PF24540.1
PF23115.1	PF23115.1
PF23118.1	PF23118.1
PF25414.1	PF25414.1
PF25403.1	PF25403.1
PF24056.1	PF24056.1
PF23612.1	PF23612.1
PF25420.1	PF25420.1
PF23574.1	PF23574.1
PF23108.1	PF23108.1
PF23101.1	PF23101.1
PF23102.1	PF23102.1
PF23103.1	PF23103.1
PF23104.1	PF23104.1
PF23107.1	PF23107.1
PF23223.1	PF23223.1
PF23075.1	PF23075.1
PF23077.1	PF23077.1
PF25412.1	PF25412.1
PF01530.23	PF01530.23
PF06221.18	PF06221.18
PF10782.14	PF10782.14
PF13913.12	PF13913.12
PF25017.1	PF25017.1
PF16278.11	PF16278.11
PF10650.14	PF10650.14
PF17122.11	PF17122.11
PF07967.19	PF07967.19
PF13891.11	PF13891.11
PF13920.12	PF13920.12
PF17121.11	PF17121.11
PF25454.1	PF25454.1
PF00105.24	PF00105.24
PF10146.14	PF10146.14
PF14260.11	PF14260.11
PF06689.19	PF06689.19
PF02928.21	PF02928.21
PF15801.11	PF15801.11
PF00642.30	PF00642.30
PF22628.2	PF22628.2
PF23261.1	PF23261.1
PF14608.12	PF14608.12
PF21457.3	PF21457.3
PF15663.11	PF15663.11
PF18585.7	PF18585.7
PF18586.7	PF18586.7
PF18633.7	PF18633.7
PF22623.2	PF22623.2
PF25512.1	PF25512.1
PF24863.1	PF24863.1
PF25261.1	PF25261.1
PF25427.1	PF25427.1
PF23035.1	PF23035.1
PF00098.28	PF00098.28
PF13696.11	PF13696.11
PF13917.11	PF13917.11
PF14392.11	PF14392.11
PF14787.11	PF14787.11
PF15288.11	PF15288.11
PF10283.14	PF10283.14
PF09360.15	PF09360.15
PF11706.13	PF11706.13
PF10276.14	PF10276.14
PF12172.15	PF12172.15
PF05495.17	PF05495.17
PF17979.7	PF17979.7
PF07496.21	PF07496.21
PF02008.25	PF02008.25
PF07535.18	PF07535.18
PF05605.18	PF05605.18
PF08996.15	PF08996.15
PF05180.17	PF05180.17
PF22912.2	PF22912.2
PF01258.23	PF01258.23
PF06467.20	PF06467.20
PF21319.3	PF21319.3
PF04570.20	PF04570.20
PF06827.20	PF06827.20
PF09337.16	PF09337.16
PF13465.12	PF13465.12
PF13909.12	PF13909.12
PF16721.11	PF16721.11
PF13490.11	PF13490.11
PF16827.10	PF16827.10
PF13771.12	PF13771.12
PF13832.12	PF13832.12
PF04770.17	PF04770.17
PF05551.17	PF05551.17
PF09223.17	PF09223.17
PF02535.28	PF02535.28
PF18292.6	PF18292.6
PF04354.18	PF04354.18
PF16583.11	PF16583.11
PF18028.7	PF18028.7
PF23461.1	PF23461.1
PF23460.1	PF23460.1
PF18112.7	PF18112.7
PF16503.10	PF16503.10
PF24747.1	PF24747.1
PF23406.1	PF23406.1
PF21276.3	PF21276.3
PF21367.3	PF21367.3
PF25396.1	PF25396.1
PF20173.3	PF20173.3
PF23663.1	PF23663.1
PF25219.1	PF25219.1
PF23580.1	PF23580.1
PF21373.2	PF21373.2
PF18212.7	PF18212.7
PF01297.22	PF01297.22
PF00172.23	PF00172.23
PF00882.24	PF00882.24
PF19242.4	PF19242.4
PF04228.19	PF04228.19
PF04298.18	PF04298.18
PF05618.16	PF05618.16
PF13240.11	PF13240.11
PF10058.14	PF10058.14
PF11682.14	PF11682.14
PF11331.13	PF11331.13
PF09855.14	PF09855.14
PF17032.10	PF17032.10
PF21957.2	PF21957.2
PF14369.11	PF14369.11
PF12674.12	PF12674.12
PF23551.1	PF23551.1
PF13248.11	PF13248.11
PF13695.12	PF13695.12
PF17180.10	PF17180.10
PF13717.11	PF13717.11
PF13717.11	PF13719.11
PF07191.17	PF07191.17
PF09723.15	PF09723.15
PF02591.20	PF02591.20
PF17848.7	PF17848.7
PF23454.1	PF23454.1
PF21372.3	PF21372.3
PF10122.14	PF10122.14
PF05207.18	PF05207.18
PF01807.25	PF01807.25
PF02701.20	PF02701.20
PF22747.2	PF22747.2
PF10005.14	PF10005.14
PF05129.18	PF05129.18
PF23547.1	PF23547.1
PF23548.1	PF23548.1
PF06839.17	PF06839.17
PF23549.1	PF23549.1
PF23545.1	PF23545.1
PF25144.1	PF25144.1
PF25143.1	PF25143.1
PF03811.18	PF03811.18
PF12760.12	PF12760.12
PF14690.11	PF14690.11
PF18073.7	PF18073.7
PF21344.3	PF21344.3
PF08772.16	PF08772.16
PF22811.2	PF22811.2
PF09297.16	PF09297.16
PF09297.16	PF14803.11
PF23451.1	PF23451.1
PF08063.17	PF08063.17
PF23470.1	PF23470.1
PF18445.7	PF18445.7
PF18319.7	PF18319.7
PF08273.17	PF08273.17
PF00641.23	PF00641.23
PF13408.12	PF13408.12
PF21302.3	PF21302.3
PF03604.18	PF03604.18
PF02150.21	PF02150.21
PF11781.13	PF11781.13
PF17283.8	PF17283.8
PF20864.3	PF20864.3
PF08271.17	PF08271.17
PF13453.11	PF13453.11
PF01096.23	PF01096.23
PF21352.3	PF21352.3
PF23783.1	PF23783.1
PF01396.24	PF01396.24
PF23546.1	PF23546.1
PF08272.16	PF08272.16
PF22109.2	PF22109.2
PF08274.17	PF08274.17
PF03367.19	PF03367.19
PF23320.1	PF23320.1
PF14319.11	PF14319.11
PF22320.2	PF22320.2
PF10327.15	PF10327.15
PF10320.15	PF10320.15
PF10321.15	PF10321.15
PF10322.15	PF10322.15
PF10323.15	PF10323.15
PF10324.15	PF10324.15
PF10328.15	PF10328.15
PF10325.15	PF10325.15
PF10326.15	PF10326.15
PF10326.15	PF10319.15
PF14402.11	PF14402.11
PF17028.10	PF17028.10
PF24838.2	PF24838.2
PF07388.17	PF07388.17
PF21585.2	PF21585.2
PF23925.1	PF23925.1
PF07966.17	PF07966.17
PF06750.18	PF06750.18
PF08792.16	PF08792.16
PF00207.28	PF00207.28
PF21142.3	PF21142.3
PF07703.20	PF07703.20
PF07677.20	PF07677.20
PF21631.3	PF21631.3
PF22430.1	PF22430.1
PF03443.20	PF03443.20
PF00004.35	PF00004.35
PF09820.16	PF09820.16
PF12846.13	PF12846.13
PF13086.12	PF13086.12
PF13087.12	PF13087.12
PF13166.12	PF13166.12
PF13173.12	PF13173.12
PF13175.12	PF13175.12
PF13191.12	PF13191.12
PF13207.12	PF13207.12
PF13238.12	PF13238.12
PF13245.12	PF13245.12
PF07724.20	PF07724.20
PF13304.12	PF13304.12
PF13401.12	PF13401.12
PF13476.12	PF13476.12
PF13479.12	PF13479.12
PF13481.12	PF13481.12
PF13500.12	PF13500.12
PF13514.12	PF13514.12
PF13521.12	PF13521.12
PF13555.12	PF13555.12
PF13604.12	PF13604.12
PF13614.12	PF13614.12
PF13654.12	PF13654.12
PF13671.12	PF13671.12
PF13872.12	PF13872.12
PF14516.12	PF14516.12
PF07728.20	PF07728.20
PF07728.20	PF07726.17
PF12774.13	PF12774.13
PF12775.13	PF12775.13
PF12780.13	PF12780.13
PF12781.13	PF12781.13
PF14363.11	PF14363.11
PF16193.11	PF16193.11
PF09821.14	PF09821.14
PF17857.7	PF17857.7
PF17872.7	PF17872.7
PF18198.7	PF18198.7
PF21396.3	PF21396.3
PF23232.1	PF23232.1
PF17863.7	PF17863.7
PF17862.7	PF17862.7
PF17864.7	PF17864.7
PF17865.7	PF17865.7
PF17866.7	PF17866.7
PF17867.7	PF17867.7
PF17868.7	PF17868.7
PF17871.7	PF17871.7
PF25426.1	PF25426.1
PF25408.1	PF25408.1
PF23902.1	PF23902.1
PF25361.1	PF25361.1
PF23242.1	PF23242.1
PF08298.17	PF08298.17
PF13427.11	PF13427.11
PF04611.18	PF04611.18
PF03306.18	PF03306.18
PF05282.17	PF05282.17
PF20981.2	PF20981.2
PF08142.18	PF08142.18
PF22624.1	PF22624.1
PF03417.21	PF03417.21
PF07247.17	PF07247.17
PF13339.11	PF13339.11
PF00696.33	PF00696.33
PF00324.27	PF00324.27
PF00324.27	PF13520.12
PF13906.12	PF13906.12
PF08403.15	PF08403.15
PF06684.16	PF06684.16
PF01490.24	PF01490.24
PF14108.11	PF14108.11
PF21886.1	PF21886.1
PF10164.14	PF10164.14
PF14965.11	PF14965.11
PF04089.19	PF04089.19
PF19052.5	PF19052.5
PF22299.1	PF22299.1
PF04427.23	PF04427.23
PF07533.21	PF07533.21
PF09607.16	PF09607.16
PF15710.10	PF15710.10
PF14384.12	PF14384.12
PF04365.19	PF04365.19
PF02498.22	PF02498.22
PF03097.24	PF03097.24
PF14961.12	PF14961.12
PF23440.1	PF23440.1
PF23431.1	PF23431.1
PF00439.30	PF00439.30
PF01318.25	PF01318.25
PF01573.21	PF01573.21
PF07524.19	PF07524.19
PF17027.11	PF17027.11
PF21188.2	PF21188.2
PF10104.14	PF10104.14
PF05244.16	PF05244.16
PF25437.1	PF25437.1
PF25313.1	PF25313.1
PF08381.16	PF08381.16
PF08849.17	PF08849.17
PF08747.16	PF08747.16
PF11009.14	PF11009.14
PF10923.14	PF10923.14
PF13337.12	PF13337.12
PF20442.3	PF20442.3
PF16627.10	PF16627.10
PF13713.11	PF13713.11
PF20916.2	PF20916.2
PF03909.22	PF03909.22
PF25436.1	PF25436.1
PF07832.17	PF07832.17
PF17735.7	PF17735.7
PF12280.13	PF12280.13
PF22644.2	PF22644.2
PF04450.18	PF04450.18
PF18220.6	PF18220.6
PF05432.16	PF05432.16
PF18512.6	PF18512.6
PF08201.16	PF08201.16
PF13991.11	PF13991.11
PF16716.10	PF16716.10
PF06616.17	PF06616.17
PF17728.7	PF17728.7
PF12690.13	PF12690.13
PF03092.22	PF03092.22
PF08800.15	PF08800.15
PF03704.23	PF03704.23
PF00651.37	PF00651.37
PF21059.3	PF21059.3
PF15363.11	PF15363.11
PF02214.28	PF02214.28
PF02214.28	PF16017.11
PF23998.1	PF23998.1
PF21536.4	PF21536.4
PF11822.15	PF11822.15
PF09270.16	PF09270.16
PF07742.17	PF07742.17
PF18410.7	PF18410.7
PF21627.2	PF21627.2
PF00779.24	PF00779.24
PF05232.17	PF05232.17
PF03437.21	PF03437.21
PF17660.6	PF17660.6
PF14399.12	PF14399.12
PF04514.18	PF04514.18
PF09405.15	PF09405.15
PF16404.10	PF16404.10
PF14274.12	PF14274.12
PF22095.1	PF22095.1
PF22847.2	PF22847.2
PF08522.16	PF08522.16
PF16380.10	PF16380.10
PF21139.3	PF21139.3
PF05560.16	PF05560.16
PF09227.15	PF09227.15
PF09736.14	PF09736.14
PF09073.15	PF09073.15
PF01125.22	PF01125.22
PF12015.13	PF12015.13
PF04426.17	PF04426.17
PF04425.17	PF04425.17
PF05307.16	PF05307.16
PF03557.20	PF03557.20
PF03563.18	PF03563.18
PF01104.22	PF01104.22
PF00952.22	PF00952.22
PF04196.17	PF04196.17
PF19257.4	PF19257.4
PF03181.20	PF03181.20
PF09792.14	PF09792.14
PF18826.6	PF18826.6
PF22392.1	PF22392.1
PF14617.12	PF14617.12
PF12467.13	PF12467.13
PF12503.13	PF12503.13
PF08001.16	PF08001.16
PF09316.15	PF09316.15
PF07736.16	PF07736.16
PF01817.26	PF01817.26
PF08077.16	PF08077.16
PF05738.19	PF05738.19
PF12717.13	PF12717.13
PF12922.13	PF12922.13
PF05786.19	PF05786.19
PF12719.13	PF12719.13
PF16858.11	PF16858.11
PF16869.10	PF16869.10
PF06278.16	PF06278.16
PF05785.17	PF05785.17
PF00780.28	PF00780.28
PF06663.18	PF06663.18
PF09447.15	PF09447.15
PF16643.10	PF16643.10
PF00027.35	PF00027.35
PF01595.25	PF01595.25
PF07989.16	PF07989.16
PF10155.14	PF10155.14
PF22940.2	PF22940.2
PF16415.11	PF16415.11
PF16418.11	PF16418.11
PF16419.11	PF16419.11
PF16417.11	PF16417.11
PF08750.16	PF08750.16
PF05881.18	PF05881.18
PF17839.6	PF17839.6
PF15043.11	PF15043.11
PF17524.7	PF17524.7
PF01110.22	PF01110.22
PF16688.10	PF16688.10
PF00795.27	PF00795.27
PF22661.2	PF22661.2
PF08695.16	PF08695.16
PF17051.10	PF17051.10
PF09813.14	PF09813.14
PF10231.14	PF10231.14
PF01121.26	PF01121.26
PF08764.15	PF08764.15
PF02035.20	PF02035.20
PF07718.18	PF07718.18
PF14806.11	PF14806.11
PF04733.20	PF04733.20
PF16381.10	PF16381.10
PF07875.18	PF07875.18
PF22402.2	PF22402.2
PF07552.16	PF07552.16
PF02629.25	PF02629.25
PF13380.12	PF13380.12
PF13727.12	PF13727.12
PF01144.29	PF01144.29
PF02515.22	PF02515.22
PF01122.25	PF01122.25
PF02572.21	PF02572.21
PF03186.18	PF03186.18
PF09469.16	PF09469.16
PF02514.21	PF02514.21
PF04833.20	PF04833.20
PF06209.18	PF06209.18
PF02654.20	PF02654.20
PF12556.13	PF12556.13
PF06213.17	PF06213.17
PF11775.14	PF11775.14
PF02283.22	PF02283.22
PF02492.25	PF02492.25
PF07683.19	PF07683.19
PF23319.1	PF23319.1
PF01923.23	PF01923.23
PF25079.1	PF25079.1
PF15296.11	PF15296.11
PF18537.6	PF18537.6
PF06018.20	PF06018.20
PF16422.10	PF16422.10
PF16423.10	PF16423.10
PF00135.34	PF00135.34
PF04187.18	PF04187.18
PF22228.1	PF22228.1
PF22229.1	PF22229.1
PF21444.2	PF21444.2
PF01983.22	PF01983.22
PF01933.23	PF01933.23
PF19288.4	PF19288.4
PF00241.25	PF00241.25
PF21874.1	PF21874.1
PF22431.2	PF22431.2
PF12022.14	PF12022.14
PF06148.17	PF06148.17
PF20671.3	PF20671.3
PF04136.21	PF04136.21
PF20662.3	PF20662.3
PF08318.18	PF08318.18
PF20663.3	PF20663.3
PF20649.3	PF20649.3
PF19328.4	PF19328.4
PF01678.24	PF01678.24
PF18789.6	PF18789.6
PF18788.6	PF18788.6
PF17074.11	PF17074.11
PF22080.2	PF22080.2
PF22164.2	PF22164.2
PF04751.20	PF04751.20
PF05395.17	PF05395.17
PF14487.12	PF14487.12
PF08655.15	PF08655.15
PF08649.15	PF08649.15
PF08654.15	PF08654.15
PF08656.15	PF08656.15
PF08650.15	PF08650.15
PF08653.15	PF08653.15
PF08651.15	PF08651.15
PF08227.16	PF08227.16
PF08287.16	PF08287.16
PF08657.15	PF08657.15
PF04447.17	PF04447.17
PF03344.20	PF03344.20
PF20920.2	PF20920.2
PF18872.5	PF18872.5
PF11029.13	PF11029.13
PF22903.3	PF22903.3
PF24137.2	PF24137.2
PF01682.24	PF01682.24
PF14545.12	PF14545.12
PF14443.11	PF14443.11
PF18430.7	PF18430.7
PF10683.14	PF10683.14
PF03108.21	PF03108.21
PF22437.2	PF22437.2
PF13892.11	PF13892.11
PF02277.22	PF02277.22
PF20496.3	PF20496.3
PF22672.1	PF22672.1
PF12361.13	PF12361.13
PF08147.17	PF08147.17
PF03880.21	PF03880.21
PF16610.10	PF16610.10
PF05011.18	PF05011.18
PF20890.2	PF20890.2
PF18526.6	PF18526.6
PF15349.11	PF15349.11
PF02743.24	PF02743.24
PF22588.2	PF22588.2
PF08269.17	PF08269.17
PF14827.12	PF14827.12
PF14939.11	PF14939.11
PF15802.11	PF15802.11
PF19577.5	PF19577.5
PF16213.11	PF16213.11
PF09724.14	PF09724.14
PF04134.17	PF04134.17
PF22769.1	PF22769.1
PF22769.1	PF06559.16
PF22569.1	PF22569.1
PF05258.17	PF05258.17
PF00383.29	PF00383.29
PF08211.18	PF08211.18
PF06058.19	PF06058.19
PF05026.18	PF05026.18
PF05652.17	PF05652.17
PF14047.11	PF14047.11
PF22389.2	PF22389.2
PF08786.17	PF08786.17
PF06808.19	PF06808.19
PF21711.3	PF21711.3
PF03480.18	PF03480.18
PF04290.18	PF04290.18
PF03605.20	PF03605.20
PF03606.21	PF03606.21
PF03607.23	PF03607.23
PF24478.1	PF24478.1
PF07782.18	PF07782.18
PF10172.14	PF10172.14
PF19420.4	PF19420.4
PF14428.12	PF14428.12
PF10161.14	PF10161.14
PF03455.24	PF03455.24
PF03184.25	PF03184.25
PF02914.21	PF02914.21
PF13358.12	PF13358.12
PF13546.12	PF13546.12
PF01609.27	PF01609.27
PF01609.27	PF13612.12
PF13586.12	PF13586.12
PF13701.12	PF13701.12
PF13737.12	PF13737.12
PF13751.12	PF13751.12
PF13843.12	PF13843.12
PF13808.11	PF13808.11
PF04693.18	PF04693.18
PF13359.12	PF13359.12
PF03400.19	PF03400.19
PF12762.13	PF12762.13
PF13610.12	PF13610.12
PF10826.14	PF10826.14
PF10827.13	PF10827.13
